2010-12-12-chapter-12-king-benjamin-ase,3
2010-12-11-chapter-11-enos-ase,3
2010-12-03-chapter-3-lehi-leaves-jerusalem-ase,3
2010-12-10-chapter-10-jacob-and-sherem-ase,3
2010-12-06-chapter-6-lehis-dream-ase,3
2010-12-01-chapter-1-how-we-got-the-book-of-mormon-ase,3
2010-12-09-chapter-9-a-new-home-in-the-promised-land-ase,3
2010-12-04-chapter-4-the-brass-plates-ase,3
2010-12-08-chapter-8-crossing-the-sea-ase,3
2010-12-07-chapter-7-building-the-ship-ase,3
2010-12-05-chapter-5-traveling-in-the-wilderness-ase,3
2010-12-02-chapter-2-lehi-warns-the-people-ase,3
2010-12-22-chapter-22-almas-mission-to-ammonihah-ase,3
2010-12-19-chapter-19-the-sons-of-mosiah-become-missionaries-ase,3
2010-12-24-chapter-24-ammon-meets-king-lamonis-father-ase,3
2010-12-13-chapter-13-zeniff-ase,3
2010-12-23-chapter-23-ammon-a-great-servant-ase,3
2010-12-17-chapter-17-alma-and-his-people-escape-ase,3
2010-12-20-chapter-20-alma-and-nehor-ase,3
2010-12-18-chapter-18-alma-the-younger-repents-ase,3
2010-12-14-chapter-14-abinadi-and-king-noah-ase,3
2010-12-21-chapter-21-the-amlicites-ase,3
2010-12-15-chapter-15-alma-teaches-and-baptizes-ase,3
2010-12-16-chapter-16-king-limhi-and-his-people-escape-ase,3
2010-12-36-chapter-36-hagoth-ase,3
2010-12-30-chapter-30-alma-counsels-his-sons-ase,3
2010-12-31-chapter-31-captain-moroni-defeats-zerahemnah-ase,3
2010-12-32-chapter-32-captain-moroni-and-the-title-of-liberty-ase,3
2010-12-28-chapter-28-the-zoramites-and-the-rameumptom-ase,3
2010-12-25-chapter-25-aaron-teaches-king-lamonis-father-ase,3
2010-12-29-chapter-29-alma-teaches-about-faith-and-the-word-of-god-ase,3
2010-12-33-chapter-33-king-men-versus-freemen-ase,3
2010-12-27-chapter-27-korihor-ase,3
2010-12-35-chapter-35-captain-moroni-and-pahoran-ase,3
2010-12-26-chapter-26-the-people-of-ammon-ase,3
2010-12-34-chapter-34-helaman-and-the-2000-young-warriors-ase,3
2010-12-39-chapter-39-nephi-receives-great-power-ase,3
2010-12-37-chapter-37-nephi-and-lehi-in-prison-ase,3
2010-12-46-chapter-46-jesus-christ-teaches-and-prays-with-the-nephites-ase,3
2010-12-48-chapter-48-peace-in-america-ase,3
2010-12-44-chapter-44-jesus-christ-blesses-the-children-ase,3
2010-12-45-chapter-45-jesus-christ-teaches-about-the-sacrament-and-prayer-ase,3
2010-12-41-chapter-41-the-signs-of-christs-birth-ase,3
2010-12-38-chapter-38-the-murder-of-the-chief-judge-ase,3
2010-12-47-chapter-47-jesus-christ-blesses-his-disciples-ase,3
2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-ase,3
2010-12-42-chapter-42-the-signs-of-christs-crucifixion-ase,3
2010-12-43-chapter-43-jesus-christ-appears-to-the-nephites-ase,3
2010-12-54-chapter-54-the-promise-of-the-book-of-mormon-ase,3
2010-12-51-chapter-51-the-jaredites-travel-to-the-promised-land-ase,3
2010-12-50-chapter-50-the-jaredites-leave-babel-ase,3
2010-12-49-chapter-49-mormon-and-his-teachings-ase,3
2010-12-53-chapter-53-moroni-and-his-teachings-ase,3
2010-12-52-chapter-52-the-destruction-of-the-jaredites-ase,3
53066324080385927470-ase,4
18289813987443323399-ase,4
11259991082375217510-ase,4
48407863791198010450-ase,4
18109641481088760988-ase,4
65911969595099712140-ase,4
20095081786653851230-ase,4
18100676598157264386-ase,4
34310590472502603220-ase,4
2014-00-0010-what-is-the-blueprint-of-christs-church,6
2014-00-0030-be-still-and-know-that-i-am-god,6
2014-00-0020-tuning-our-hearts-to-the-voice-of-the-spirit,6
2013-11-0060-i-will-give-myself-to-him,7
2013-09-0050-youth-of-the-noble-birthright-what-will-you-choose,7
2013-05-0040-our-prophet-thomas-s-monson,7
2013-03-0020-that-we-might-not--shrink-dc-1918-ase,7
2013-01-0010-what-is-truth,7
2012-03-0020-what-ere-thou-art-act-well-thy-part,8
2012-01-0010-the-unspeakable-gift-of-the-holy-ghost,8
2012-05-0030-stand-in-the-sacred-grove,8
2012-11-0050-we-are-the-architects-of-our-own-happiness,8
2012-09-0040-israel-israel-god-is-calling,8
2011-05-1000-coming-to-know,9
2011-01-1000-give-us-this-day-our-daily-bread-ase,9
2011-11-1030-truths-most-worth-knowing,9
2011-03-1000-we-were-the-greatest-generation,9
2011-09-1020-truth-and-tolerance,9
2010-11-0050-follow-the-doctrine-and-gospel-of-christ-ase,10
2010-03-0020-thy-friends-do-stand-by-thee-ase,10
2009-05-0030-things-as-they-really-are-ase,11
2009-03-0020-seek-and-attain-the-spiritual-high-ground-in-life-ase,11
2009-01-0010-great-expectations-ase,11
2011-12-44-follow-the-prophet-ase,13
2011-12-01-as-a-child-of-god-ase,13
2011-12-53-faith-ase,13
2011-12-45-did-jesus-really-live-again-ase,13
2011-12-23-baptism-ase,13
2011-12-50-a-childs-prayer-ase,13
2011-12-25-families-can-be-together-forever-ase,13
2011-12-47-dearest-children-god-is-near-you-ase,13
2011-12-19-come-follow-me-ase,13
2011-12-32-called-to-serve-ase,13
2011-12-02-choose-the-right-ase,13
2011-12-38-an-angel-came-to-joseph-smith-ase,13
2011-12-21-how-firm-a-foundation-ase,13
2011-12-20-i-lived-in-heaven-ase,13
2011-12-39-i-want-to-live-the-gospel-ase,13
2011-12-15-he-sent-his-son-ase,13
2011-12-37-i-know-that-my-redeemer-lives-ase,13
2011-12-26-i-am-a-child-of-god-ase,13
2011-12-08-i-will-listen-with-my-heart-ase,13
2011-12-43-i-know-my-father-lives-ase,13
2011-12-30-home-ase,13
2011-12-46-holding-hands-around-the-world-ase,13
2011-12-16-follow-the-prophet-ase,13
2011-12-09-i-will-follow-gods-plan-ase,13
2011-12-34-ill-follow-him-in-faith-ase,13
2011-12-36-im-trying-to-be-like-jesus-ase,13
2011-12-14-i-know-that-my-savior-loves-me-ase,13
2011-12-41-listen-listen-ase,13
2011-12-31-i-love-to-see-the-temple-ase,13
2011-12-28-if-the-savior-stood-beside-me-ase,13
2011-12-56-i-will-follow-gods-plan-ase,13
2011-12-05-nephis-courage-ase,13
2011-12-12-i-love-to-see-the-temple-ase,13
2011-12-22-my-eternal-family-ase,13
2011-12-07-im-trying-to-be-like-jesus-ase,13
2011-12-40-love-is-spoken-here-ase,13
2011-12-24-seek-the-lord-early-ase,13
2011-12-42-scripture-power-ase,13
2011-12-27-tell-me-the-stories-of-jesus-ase,13
2011-12-49-search-ponder-and-pray-ase,13
2011-12-55-the-holy-ghost-ase,13
2011-12-03-stand-for-the-right-ase,13
2011-12-51-teach-me-to-walk-in-the-light-ase,13
2011-12-48-tell-me-dear-lord-ase,13
2011-12-18-the-holy-ghost-ase,13
2011-12-10-stand-for-the-right-ase,13
2011-12-17-the-church-of-jesus-christ-ase,13
2011-12-11-praise-to-the-man-ase,13
2011-12-06-the-wise-man-and-the-foolish-man-ase,13
2011-12-29-we-thank-thee-o-god-for-a-prophet-ase,13
2011-12-52-the-priesthood-is-restored-ase,13
2011-12-35-this-is-my-beloved-son-ase,13
2011-12-54-when-i-am-baptized-ase,13
2011-12-04-when-i-am-baptized-ase,13
2011-12-33-when-jesus-christ-was-baptized-ase,13
2011-12-13-the-lord-gave-me-a-temple-ase,13
2010-12-12-chapter-12-king-benjamin-ase,14
2010-12-11-chapter-11-enos-ase,14
2010-12-03-chapter-3-lehi-leaves-jerusalem-ase,14
2010-12-10-chapter-10-jacob-and-sherem-ase,14
2010-12-06-chapter-6-lehis-dream-ase,14
2010-12-01-chapter-1-how-we-got-the-book-of-mormon-ase,14
2010-12-09-chapter-9-a-new-home-in-the-promised-land-ase,14
2010-12-04-chapter-4-the-brass-plates-ase,14
2010-12-08-chapter-8-crossing-the-sea-ase,14
2010-12-07-chapter-7-building-the-ship-ase,14
2010-12-05-chapter-5-traveling-in-the-wilderness-ase,14
2010-12-02-chapter-2-lehi-warns-the-people-ase,14
2010-12-22-chapter-22-almas-mission-to-ammonihah-ase,14
2010-12-19-chapter-19-the-sons-of-mosiah-become-missionaries-ase,14
2010-12-24-chapter-24-ammon-meets-king-lamonis-father-ase,14
2010-12-13-chapter-13-zeniff-ase,14
2010-12-23-chapter-23-ammon-a-great-servant-ase,14
2010-12-17-chapter-17-alma-and-his-people-escape-ase,14
2010-12-20-chapter-20-alma-and-nehor-ase,14
2010-12-18-chapter-18-alma-the-younger-repents-ase,14
2010-12-14-chapter-14-abinadi-and-king-noah-ase,14
2010-12-21-chapter-21-the-amlicites-ase,14
2010-12-15-chapter-15-alma-teaches-and-baptizes-ase,14
2010-12-16-chapter-16-king-limhi-and-his-people-escape-ase,14
2010-12-36-chapter-36-hagoth-ase,14
2010-12-30-chapter-30-alma-counsels-his-sons-ase,14
2010-12-31-chapter-31-captain-moroni-defeats-zerahemnah-ase,14
2010-12-32-chapter-32-captain-moroni-and-the-title-of-liberty-ase,14
2010-12-28-chapter-28-the-zoramites-and-the-rameumptom-ase,14
2010-12-25-chapter-25-aaron-teaches-king-lamonis-father-ase,14
2010-12-29-chapter-29-alma-teaches-about-faith-and-the-word-of-god-ase,14
2010-12-33-chapter-33-king-men-versus-freemen-ase,14
2010-12-27-chapter-27-korihor-ase,14
2010-12-35-chapter-35-captain-moroni-and-pahoran-ase,14
2010-12-26-chapter-26-the-people-of-ammon-ase,14
2010-12-34-chapter-34-helaman-and-the-2000-young-warriors-ase,14
2010-12-39-chapter-39-nephi-receives-great-power-ase,14
2010-12-37-chapter-37-nephi-and-lehi-in-prison-ase,14
2010-12-46-chapter-46-jesus-christ-teaches-and-prays-with-the-nephites-ase,14
2010-12-48-chapter-48-peace-in-america-ase,14
2010-12-44-chapter-44-jesus-christ-blesses-the-children-ase,14
2010-12-45-chapter-45-jesus-christ-teaches-about-the-sacrament-and-prayer-ase,14
2010-12-41-chapter-41-the-signs-of-christs-birth-ase,14
2010-12-38-chapter-38-the-murder-of-the-chief-judge-ase,14
2010-12-47-chapter-47-jesus-christ-blesses-his-disciples-ase,14
2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-ase,14
2010-12-42-chapter-42-the-signs-of-christs-crucifixion-ase,14
2010-12-43-chapter-43-jesus-christ-appears-to-the-nephites-ase,14
2010-12-54-chapter-54-the-promise-of-the-book-of-mormon-ase,14
2010-12-51-chapter-51-the-jaredites-travel-to-the-promised-land-ase,14
2010-12-50-chapter-50-the-jaredites-leave-babel-ase,14
2010-12-49-chapter-49-mormon-and-his-teachings-ase,14
2010-12-53-chapter-53-moroni-and-his-teachings-ase,14
2010-12-52-chapter-52-the-destruction-of-the-jaredites-ase,14
2010-06-10-chapter-9-organization-of-the-church-of-jesus-christ-6-april-1830-ase,15
2010-06-09-chapter-8-getting-ready-for-the-church-of-jesus-christ-april-1830-ase,15
2010-06-05-chapter-4-martin-harris-and-the-lost-pages-1827-1828-ase,15
2010-06-06-chapter-5-joseph-smith-and-oliver-cowdery-february-april-1829-ase,15
2010-06-02-chapter-1-joseph-smith-and-his-family-1805-1820-ase,15
2010-06-12-chapter-11-more-people-join-the-church-april-june-1830-ase,15
2010-06-11-chapter-10-the-first-miracle-in-the-church-april-1830-ase,15
2010-06-01-introduction-before-the-doctrine-and-covenants-ase,15
2010-06-03-chapter-2-joseph-smiths-first-vision-1820-ase,15
2010-06-07-chapter-6-joseph-and-oliver-are-given-the-priesthood-may-1829-ase,15
2010-06-08-chapter-7-witnesses-see-the-gold-plates-1829-1830-ase,15
2010-06-04-chapter-3-the-angel-moroni-and-the-gold-plates-1823-1827-ase,15
2010-06-13-chapter-12-samuel-smiths-mission-june-1830-ase,15
2010-06-16-chapter-15-a-mission-to-the-lamanites-september-1830-ase,15
2010-06-14-chapter-13-joseph-and-emma-july-1830-ase,15
2010-06-21-chapter-20-gifts-of-the-spirit-8-march-1831-ase,15
2010-06-17-chapter-16-joseph-smith-and-sidney-rigdon-learn-about-zion-1830-ase,15
2010-06-18-chapter-17-the-first-bishops-of-the-church-february-and-december-1831-ase,15
2010-06-22-chapter-21-a-revelation-to-settle-in-missouri-may-june-1831-ase,15
2010-06-23-chapter-22-saints-begin-to-settle-in-missouri-july-august-1831-ase,15
2010-06-20-chapter-19-the-second-coming-of-jesus-christ-ase,15
2010-06-15-chapter-14-the-prophet-and-revelations-for-the-church-september-1830-ase,15
2010-06-24-chapter-23-the-doctrine-and-covenants-august-november-1831-ase,15
2010-06-19-chapter-18-the-law-of-the-church-9-february-1831-ase,15
2010-06-30-chapter-29-a-revelation-about-the-priesthood-september-1832-ase,15
2010-06-34-chapter-33-a-revelation-about-jesus-christ-may-1833-ase,15
2010-06-36-chapter-35-the-saints-leave-jackson-county-missouri-september-december-1833-ase,15
2010-06-32-chapter-31-the-word-of-wisdom-february-1833-ase,15
2010-06-28-chapter-27-the-prophet-continues-his-work-despite-persecution-march-1832-ase,15
2010-06-25-chapter-24-parents-should-teach-their-children-november-1831-ase,15
2010-06-27-chapter-26-the-three-kingdoms-of-heaven-16-february-1832-ase,15
2010-06-33-chapter-32-the-church-of-jesus-christ-in-kirtland-1833-1834-ase,15
2010-06-29-chapter-28-the-prophet-joseph-goes-to-missouri-again-march-may-1832-ase,15
2010-06-26-chapter-25-joseph-smith-and-sidney-rigdon-go-on-a-mission-december-1831-january-1832-ase,15
2010-06-31-chapter-30-a-revelation-about-war-25-december-1832-ase,15
2010-06-35-chapter-34-god-warns-the-people-of-zion-july-august-1833-ase,15
2010-06-37-chapter-36-zions-camp-february-june-1834-ase,15
2010-06-45-chapter-44-tithing-july-1838-ase,15
2010-06-40-chapter-39-the-kirtland-temple-is-dedicated-january-march-1836-ase,15
2010-06-41-chapter-40-visions-in-the-kirtland-temple-april-1836-ase,15
2010-06-39-chapter-38-the-pearl-of-great-price-ase,15
2010-06-42-chapter-41-trouble-in-kirtland-1837-1838-ase,15
2010-06-46-chapter-45-more-mobs-in-missouri-1838-1839-ase,15
2010-06-43-chapter-42-far-west-missouri-january-july-1838-ase,15
2010-06-47-chapter-46-joseph-smith-in-liberty-jail-november-1838-april-1839-ase,15
2010-06-38-chapter-37-priesthood-leaders-february-march-1835-ase,15
2010-06-49-chapter-48-joseph-smith-asks-the-president-for-help-march-november-1839-ase,15
2010-06-44-chapter-43-jesus-christ-names-his-church-april-1838-ase,15
2010-06-57-chapter-56-more-trouble-for-the-saints-1843-1844-ase,15
2010-06-54-chapter-53-trouble-in-nauvoo-may-august-1842-ase,15
2010-06-52-chapter-51-the-first-endowments-may-1842-ase,15
2010-06-50-chapter-49-missionaries-in-other-lands-june-1837-october-1841-ase,15
2010-06-53-chapter-52-the-relief-society-march-1842-ase,15
2010-06-59-chapter-58-a-new-leader-for-the-church-july-august-1844-ase,15
2010-06-56-chapter-55-a-revelation-about-marriage-july-1843-ase,15
2010-06-51-chapter-50-the-saints-in-nauvoo-january-july-1841-ase,15
2010-06-58-chapter-57-the-prophet-is-killed-june-1844-ase,15
2010-06-61-chapter-60-the-saints-leave-nauvoo-september-1845-september-1846-ase,15
2010-06-55-chapter-54-god-and-angels-february-april-1843-ase,15
2010-06-62-chapter-61-the-mormon-battalion-june-1846-july-1847-ase,15
2010-06-65-chapter-64-the-saints-in-the-rocky-mountains-beginning-in-july-1847-ase,15
2010-06-64-chapter-63-the-pioneers-go-to-the-salt-lake-valley-april-july-1847-ase,15
2010-06-66-chapter-65-the-church-of-jesus-christ-today-ase,15
2010-11-04-chapter-3-john-the-baptist-is-born-ase,16
2010-11-05-chapter-4-joseph-and-the-angel-ase,16
2010-11-02-chapter-1-elisabeth-and-zacharias-ase,16
2010-11-12-chapter-11-jesus-is-tempted-ase,16
2010-11-09-chapter-8-wicked-king-herod-ase,16
2010-11-03-chapter-2-mary-and-the-angel-ase,16
2010-11-10-chapter-9-the-boy-jesus-ase,16
2010-11-11-chapter-10-jesus-is-baptized-ase,16
2010-11-07-chapter-6-presentation-at-the-temple-ase,16
2010-11-08-chapter-7-the-wise-men-ase,16
2010-11-01-introduction-our-heavenly-fathers-plan-ase,16
2010-11-06-chapter-5-jesus-christ-is-born-ase,16
2010-11-22-chapter-21-jesus-commands-the-winds-and-the-waves-ase,16
2010-11-24-chapter-23-the-man-who-could-not-walk-ase,16
2010-11-23-chapter-22-the-man-with-the-evil-spirits-ase,16
2010-11-13-chapter-12-the-wedding-in-cana-ase,16
2010-11-14-chapter-13-jesus-and-his-heavenly-fathers-house-ase,16
2010-11-16-chapter-15-the-woman-at-the-well-ase,16
2010-11-18-chapter-17-angry-people-in-nazareth-ase,16
2010-11-21-chapter-20-jesus-teaches-about-prayer-ase,16
2010-11-15-chapter-14-nicodemus-ase,16
2010-11-19-chapter-18-jesus-chooses-his-apostles-ase,16
2010-11-17-chapter-16-the-leaders-son-ase,16
2010-11-20-chapter-19-the-sermon-on-the-mount-ase,16
2010-11-32-chapter-31-jesus-heals-a-deaf-man-ase,16
2010-11-30-chapter-29-jesus-walks-on-the-water-ase,16
2010-11-27-chapter-26-jesus-forgives-a-woman-ase,16
2010-11-31-chapter-30-the-bread-of-life-ase,16
2010-11-36-chapter-35-the-good-samaritan-ase,16
2010-11-26-chapter-25-a-woman-touches-jesuss-clothes-ase,16
2010-11-35-chapter-34-the-boy-with-an-evil-spirit-ase,16
2010-11-33-chapter-32-peter-testifies-of-christ-ase,16
2010-11-29-chapter-28-jesus-feeds-5000-people-ase,16
2010-11-28-chapter-27-doing-his-fathers-work-on-earth-ase,16
2010-11-34-chapter-33-appearing-in-glory-the-transfiguration-ase,16
2010-11-25-chapter-24-jairuss-daughter-is-raised-from-the-dead-ase,16
2010-11-37-chapter-36-jesus-tells-three-parables-ase,16
2010-11-43-chapter-39-jesus-heals-a-blind-man-ase,16
2010-11-38-the-first-parable-the-lost-sheep-ase,16
2010-11-41-chapter-37-the-ten-lepers-ase,16
2010-11-45-chapter-41-jesus-blesses-the-children-ase,16
2010-11-48-chapter-44-the-savior-goes-to-jerusalem-ase,16
2010-11-47-chapter-43-jesus-brings-lazarus-back-to-life-ase,16
2010-11-46-chapter-42-the-rich-young-man-ase,16
2010-11-44-chapter-40-the-good-shepherd-ase,16
2010-11-42-chapter-38-the-pharisee-and-the-publican-ase,16
2010-11-39-the-second-parable-the-lost-coin-ase,16
2010-11-40-the-third-parable-the-lost-son-ase,16
2010-11-53-chapter-49-the-first-sacrament-ase,16
2010-11-59-chapter-55-the-apostles-lead-the-church-ase,16
2010-11-49-chapter-45-the-widows-mites-ase,16
2010-11-58-chapter-54-jesus-is-risen-ase,16
2010-11-54-chapter-50-other-teachings-at-the-last-supper-ase,16
2010-11-52-chapter-48-the-talents-ase,16
2010-11-51-chapter-47-the-ten-virgins-ase,16
2010-11-60-chapter-56-peter-heals-a-man-ase,16
2010-11-50-chapter-46-the-second-coming-ase,16
2010-11-57-chapter-53-jesus-is-crucified-ase,16
2010-11-55-chapter-51-jesus-suffers-in-the-garden-of-gethsemane-ase,16
2010-11-56-chapter-52-the-trials-of-jesus-ase,16
2010-11-62-chapter-58-simon-and-the-priesthood-ase,16
2010-11-65-chapter-61-paul-and-silas-in-prison-ase,16
2010-11-66-chapter-62-paul-obeys-the-holy-ghost-ase,16
2010-11-63-chapter-59-saul-learns-about-jesus-ase,16
2010-11-67-chapter-63-paul-finishes-his-mission-ase,16
2010-11-61-chapter-57-wicked-men-kill-stephen-ase,16
2010-11-64-chapter-60-peter-brings-tabitha-back-to-life-ase,16
2010-11-68-after-the-new-testament-ase,16
2010-12-12-chapter-12-joseph-ase,17
2010-12-03-chapter-3-adam-and-eve-ase,17
2010-12-09-chapter-9-abraham-and-the-sacrifice-of-isaac-ase,17
2010-12-10-chapter-10-jacob-and-esau-ase,17
2010-12-05-chapter-5-enoch-ase,17
2010-12-04-chapter-4-adam-and-his-family-ase,17
2010-12-08-chapter-8-abraham-ase,17
2010-12-02-chapter-2-jesus-makes-the-earth-ase,17
2010-12-01-chapter-1-before-the-old-testament-ase,17
2010-12-11-chapter-11-jacob-and-his-family-ase,17
2010-12-06-chapter-6-noah-ase,17
2010-12-07-chapter-7-the-tower-of-babel-ase,17
2010-12-22-chapter-22-forty-years-in-the-wilderness-ase,17
2010-12-16-chapter-16-the-prophet-moses-ase,17
2010-12-14-chapter-14-josephs-brothers-in-egypt-ase,17
2010-12-23-chapter-23-joshua-ase,17
2010-12-18-chapter-18-the-israelites-in-the-wilderness-ase,17
2010-12-20-chapter-20-the-golden-calf-ase,17
2010-12-19-chapter-19-the-ten-commandments-ase,17
2010-12-24-chapter-24-ruth-and-naomi-ase,17
2010-12-21-chapter-21-the-tabernacle-ase,17
2010-12-13-chapter-13-joseph-in-egypt-ase,17
2010-12-17-chapter-17-the-passover-ase,17
2010-12-15-chapter-15-the-baby-moses-ase,17
2010-12-28-chapter-28-david-and-goliath-ase,17
2010-12-29-chapter-29-king-david-ase,17
2010-12-27-chapter-27-young-david-ase,17
2010-12-34-chapter-34-elijah-and-the-priests-of-baal-ase,17
2010-12-33-chapter-33-the-prophet-elijah-ase,17
2010-12-25-chapter-25-samuel-ase,17
2010-12-26-chapter-26-king-saul-ase,17
2010-12-36-chapter-36-elijah-and-elisha-ase,17
2010-12-31-chapter-31-the-temple-ase,17
2010-12-32-chapter-32-the-divided-kingdom-ase,17
2010-12-35-chapter-35-elijah-talks-with-jesus-ase,17
2010-12-30-chapter-30-king-solomon-ase,17
2010-12-41-chapter-41-daniel-and-the-kings-dream-ase,17
2010-12-44-chapter-44-return-to-jerusalem-ase,17
2010-12-47-chapter-47-the-prophets-tell-about-jesus-ase,17
2010-12-46-chapter-46-job-ase,17
2010-12-40-chapter-40-daniel-and-his-friends-ase,17
2010-12-43-chapter-43-daniel-and-the-lions-den-ase,17
2010-12-45-chapter-45-esther-ase,17
2010-12-48-chapter-48-after-the-old-testament-ase,17
2010-12-37-chapter-37-the-prophet-elisha-three-miracles-ase,17
2010-12-39-chapter-39-the-israelites-are-captured-ase,17
2010-12-38-chapter-38-jonah-ase,17
2010-12-42-chapter-42-shadrach-meshach-and-abednego-ase,17
2010-06-10-chapter-9-organization-of-the-church-of-jesus-christ-6-april-1830-ase,19
2010-06-09-chapter-8-getting-ready-for-the-church-of-jesus-christ-april-1830-ase,19
2010-06-05-chapter-4-martin-harris-and-the-lost-pages-1827-1828-ase,19
2010-06-06-chapter-5-joseph-smith-and-oliver-cowdery-february-april-1829-ase,19
2010-06-02-chapter-1-joseph-smith-and-his-family-1805-1820-ase,19
2010-06-12-chapter-11-more-people-join-the-church-april-june-1830-ase,19
2010-06-11-chapter-10-the-first-miracle-in-the-church-april-1830-ase,19
2010-06-13-chapter-12-samuel-smiths-mission-june-1830-ase,19
2010-06-03-chapter-2-joseph-smiths-first-vision-1820-ase,19
2010-06-07-chapter-6-joseph-and-oliver-are-given-the-priesthood-may-1829-ase,19
2010-06-08-chapter-7-witnesses-see-the-gold-plates-1829-1830-ase,19
2010-06-04-chapter-3-the-angel-moroni-and-the-gold-plates-1823-1827-ase,19
2010-06-16-chapter-15-a-mission-to-the-lamanites-september-1830-ase,19
2010-06-14-chapter-13-joseph-and-emma-july-1830-ase,19
2010-06-21-chapter-20-gifts-of-the-spirit-8-march-1831-ase,19
2010-06-17-chapter-16-joseph-smith-and-sidney-rigdon-learn-about-zion-1830-ase,19
2010-06-18-chapter-17-the-first-bishops-of-the-church-february-and-december-1831-ase,19
2010-06-22-chapter-21-a-revelation-to-settle-in-missouri-may-june-1831-ase,19
2010-06-25-chapter-24-parents-should-teach-their-children-november-1831-ase,19
2010-06-23-chapter-22-saints-begin-to-settle-in-missouri-july-august-1831-ase,19
